EDI_Prices_P04_20240422
MIC	Pricefilesymbol	Isin	Currency	PriceDate	Open	High	Low	Close	Mid	Ask	Last	Bid	BidSize	AskSize	TradedVolume	SecID	MktCloseDate	Volflag	Issuername	SectyCD	SecurityDesc	sedol	USCode	PrimaryExchgCD	ExchgCD	TradedValue	TotalTrades	Comment
XSWX	EFA23	CH1264887386	CHF	2024/04/22	101.9	101.9	101.9	101.9	0	0	0	0	0	0	50000	7984537	2024/04/22	A	Emissions und Finanz AG	BND	2.65% BD REDEEM 06/06/2028 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	CMB24	CH1266847131	CHF	2024/04/17	0	0	0	104.7	0	0	0	0	0	0	0	8023811	2024/04/22	A	Cembra Money Bank AG	BND	2.665% BD REDEEM 28/06/2030 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	FER23	CH1255924404	CHF	2024/04/22	102.5	102.55	102.5	102.55	0	0	0	0	0	0	180000	7908863	2024/04/22	A	Ferring Holding SA	BND	2.70% BD REDEEM 21/04/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	CLN22	CH1210198144	CHF	2024/04/17	0	0	0	102.7	0	0	0	0	0	0	0	7590106	2024/04/22	A	Clariant AG	BND	2.717% BD REDEEM 24/09/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	AMG233	CH1280994307	CHF	2024/04/17	0	0	0	101.85	0	0	0	0	0	0	0	8145654	2024/04/22	A	Amag Leasing Ag	BND	2.73% BD REDEEM 04/09/2026 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	AMG241	CH1314941456	CHF	2024/04/22	102.55	102.85	102.55	102.85	0	0	0	0	0	0	35000	8370633	2024/04/22	A	Amag Leasing Ag	BND	2.75% BD REDEEM 12/02/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	CLN23	CH1290870901	CHF	2024/04/22	102.55	102.8	102.55	102.8	0	0	0	0	0	0	160000	8164269	2024/04/22	A	Clariant AG	BND	2.75% BD REDEEM 22/09/2028 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	CLN243	CH1331113519	CHF	2024/04/18	0	0	0	102.9	0	0	0	0	0	0	140000	8491697	2024/04/22	A	Clariant AG	BND	2.75% BD REDEEM 28/03/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	KLL231	CH1243651945	CHF	2024/04/15	0	0	0	105.4	0	0	0	0	0	0	0	7845711	2024/04/22	A	Kraftwerke Linth Limmern	BND	2.75% BD REDEEM 01/03/2030 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PB553	CH0128891105	CHF	2024/04/02	0	0	0	103.96	0	0	0	0	0	0	0	2659705	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	2.75% BD REDEEM 15/12/2026 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	SR96E	CH0004931496	CHF	2013/08/06	0	0	0	15	0	0	0	0	0	0	0		2024/04/22	A	2.75 SR S 96-04/SDL		BONDS CHF DOMESTIC				CHSSX	0	0	
XSWX	WIN10	CH0109497690	CHF	2024/04/17	0	0	0	108.95	0	0	0	0	0	0	0	1758390	2024/04/22	A	Winterthur Stadt	BND	2.75% BD REDEEM 28/01/2030 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	ZUR05	CH0020498645	CHF	2024/04/09	0	0	0	101.2	0	0	0	0	0	0	0	243533	2024/04/22	A	Zurich Stadt	BND	2.75% BD REDEEM 14/02/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	ZKB23	CH1239464709	CHF	2024/04/19	0	0	0	103.8	0	0	0	0	0	0	0	7936712	2024/04/22	A	Zuercher Kantonalbank	BND	2.75% BD REDEEM 19/04/2028 CHF 100000			CHSSX	CHSSX	0	0	
XSWX	AMG23	CH1243018822	CHF	2024/04/19	0	0	0	101.3	0	0	0	0	0	0	0	7821301	2024/04/22	A	Amag Leasing Ag	BND	2.8025% BD REDEEM 10/09/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	ALN231	CH1276313306	CHF	2023/11/03	0	0	0	102.15	0	0	0	0	0	0	0		2024/04/22	A	2.842 LEASEN 23-27		BONDS CHF DOMESTIC				CHSSX	0	0	
XSWX	TEM23	CH1290222426	CHF	2024/04/22	99.45	99.5	98.8	98.85	0	0	0	0	0	0	310000	8206321	2024/04/22	A	TEMENOS AG	BND	2.85% BD REDEEM 11/10/2028 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	EUF05	CH0020469075	CHF	2024/04/02	0	0	0	109.3	0	0	0	0	0	0	0	243529	2024/04/22	A	EUROFIMA European Company for the Financing of Railroad Rolling Stock.	BND	2.875% BD REDEEM 04/02/2030 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	KLL111	CH0132163434	CHF	2024/04/16	0	0	0	106.4	0	0	0	0	0	0	0	2790367	2024/04/22	A	Kraftwerke Linth Limmern	BND	2.875% BD REDEEM 30/06/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	KLL12	CH0180428531	CHF	2024/04/05	0	0	0	110	0	0	0	0	0	0	0	3594968	2024/04/22	A	Kraftwerke Linth Limmern	BND	2.875% BD REDEEM 27/03/2042 CHF 5000			DEFSX	CHSSX	0	0	
XSWX	OCO23	CH1268922205	CHF	2024/04/18	0	0	0	101.4	0	0	0	0	0	0	0	7995310	2024/04/22	A	OC Oerlikon Corporation AG, Pfaffikon	BND	2.875% BD REDEEM 02/06/2026 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	VAR21	CH0553695815	CHF	2024/04/19	0	0	0	99	0	0	0	0	0	0	0	7117956	2024/04/22	A	Varia US Properties AG	BND	2.875% BD REDEEM 07/10/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	CAA23	CH1264887444	CHF	2024/04/09	0	0	0	102.3	0	0	0	0	0	0	0	8068245	2024/04/22	A	CA Auto Bank SPA	BND	2.9025% BD REDEEM 20/07/2026 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	SCC23	CH1264887394	CHF	2023/12/28	0	0	0	101.9	0	0	0	0	0	0	0		2024/04/22	A	2.915 CCARDSW 23-26		BONDS CHF DOMESTIC				CHSSX	0	0	
XSWX	SPM23	CH1264887436	CHF	2024/04/22	95.95	95.95	95.35	95.5	0	0	0	0	0	0	85000	8038160	2024/04/22	A	Spital Maennedorf AG	BND	2.95% BD REDEEM 13/07/2026 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	ALN23	CH1255924487	CHF	2024/03/07	0	0	0	101.25	0	0	0	0	0	0	0		2024/04/22	A	2.9775 ABSS32 Nts-S		BONDS CHF DOMESTIC				CHSSX	0	0	
XSWX	ALL23	CH1239464691	CHF	2024/04/18	0	0	0	104.8	0	0	0	0	0	0	0	7927909	2024/04/22	A	Allreal Holding AG	BND	3% BD REDEEM 19/04/2028 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BCA21	CH0563348728	CHF	2024/04/19	0	0	0	94.8	0	0	0	0	0	0	0	6624412	2024/04/22	A	Bank Cler AG	BND	FXDVR BD PERPETUAL CHF 5000			CHSSX	CHSSX	0	0	
XSWX	COR23	CH1276269748	CHF	2024/04/12	0	0	0	101.39	0	0	0	0	0	0	0	8043194	2024/04/22	A	Corner Bank Ltd	BND	3% BD REDEEM 14/07/2025 CHF 5000 - Reg S			CHSSX	CHSSX	0	0	
XSWX	EUF06	CH0025185676	CHF	2024/04/15	0	0	0	103.65	0	0	0	0	0	0	0	355126	2024/04/22	A	EUROFIMA European Company for the Financing of Railroad Rolling Stock.	BND	3% BD REDEEM 15/05/2026 CHF 5000		H2341JZU1	CHSSX	CHSSX	0	0	
XSWX	EUF07	CH0030653916	CHF	2024/04/17	0	0	0	100.12	0	0	0	0	0	0	0	576277	2024/04/22	A	EUROFIMA European Company for the Financing of Railroad Rolling Stock.	BND	3% BD REDEEM 22/05/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	NEU22	CH1228837873	CHF	2023/12/19	0	0	0	104.7	0	0	0	0	0	0	0	7750010	2024/04/22	A	Kanton Neuenburg	BND	3% BD REDEEM 21/12/2026 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	KLL121	CH0194958960	CHF	2024/04/19	0	0	0	108.75	0	0	0	0	0	0	0	3906110	2024/04/22	A	Kraftwerke Linth Limmern	BND	3% BD REDEEM 27/09/2052 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	KLL13	CH0208271541	CHF	2024/02/29	0	0	0	113.45	0	0	0	0	0	0	0	3997837	2024/04/22	A	Kraftwerke Linth Limmern	BND	3% BD REDEEM 02/04/2048 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	LUK05	CH0020810468	CHF	2024/04/19	0	0	0	101.42	0	0	0	0	0	0	0	243537	2024/04/22	A	Luzerner Kantonalbank AG	BND	3% BD REDEEM 11/03/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PEA234	CH1263282522	CHF	2024/04/22	82	82	82	82	0	0	0	0	0	0	46000	7991685	2024/04/22	A	Peach Property Group Ltd	BND	3% BD CONVERT 15/05/2026 CHF 1000 - REG S			CHSSX	CHSSX	0	0	
XSWX	RSE23	CH1255924446	CHF	2024/04/19	0	0	0	99.7	0	0	0	0	0	0	0	7949900	2024/04/22	A	Regionalspital Emmental Ag	BND	3% BD REDEEM 16/04/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	UBG191	CH0506668869	CHF	2024/04/22	95.5	95.5	95.5	95.5	0	0	0	0	0	0	600000	6159317	2024/04/22	A	UBS Group AG	BND	FXDFR BD UNDATED CHF 200000			CHSSX	CHSSX	0	0	
XSWX	AMG234	CH1280994315	CHF	2024/04/17	0	0	0	104	0	0	0	0	0	0	0	8145649	2024/04/22	A	Amag Leasing Ag	BND	3.0125% BD REDEEM 04/09/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	ENA231	CH1276313272	CHF	2024/04/04	0	0	0	101.36	0	0	0	0	0	0	0	8050622	2024/04/22	A	Enag Energiefinanzierungs AG	BND	3.05% BD REDEEM 04/07/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	AMG231	CH1243018830	CHF	2024/04/22	104.3	104.3	104.3	104.3	0	0	0	0	0	0	85000	7821303	2024/04/22	A	Amag Leasing Ag	BND	3.085% BD REDEEM 10/02/2028 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	AKE22	CH1230759487	CHF	2024/04/18	0	0	0	102	0	0	0	0	0	0	0	7744938	2024/04/22	A	AKEB AG Fur Kernenergie-Beteiligungen Luzern	BND	3.10% BD REDEEM 19/12/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	CMB221	CH1206367554	CHF	2024/04/22	104.15	104.15	104.15	104.15	0	0	0	0	0	0	100000	7684185	2024/04/22	A	Cembra Money Bank AG	BND	3.1125% BD REDEEM 28/04/2027 CHF 5000 - Reg S			CHSSX	CHSSX	0	0	
XSWX	ATH24	CH1251030123	CHF	2024/04/22	103.65	103.65	103.65	103.65	0	0	0	0	0	0	50000	7885297	2024/04/22	A	Alpiq Holding Ag	BND	3.125% BD REDEEM 29/04/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	AXP101	CH0109674488	CHF	2024/04/22	101.32	101.32	101.32	101.32	0	0	0	0	0	0	15000	1799617	2024/04/22	A	AXPO Holding AG	BND	3.125% BD REDEEM 26/02/2025 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	HIA23	CH1243933566	CHF	2024/04/22	104.9	104.9	104.9	104.9	0	0	0	0	0	0	40000	7824990	2024/04/22	A	HIAG Immobilien Holding AG.	BND	3.13% BD REDEEM 16/02/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	BSL20	CH0554992062	CHF	2024/04/22	103.5	104.45	103.5	104.45	0	0	0	0	0	0	40000	6453477	2024/04/22	A	Basilea Pharmaceutica AG	BND	3.25% BD REDCONV 28/07/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	AMG22	CH1211713248	CHF	2024/04/16	0	0	0	103.6	0	0	0	0	0	0	0	7616352	2024/04/22	A	Amag Leasing Ag	BND	3.25% BD REDEEM 22/09/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	E07	CH0031835561	CHF	2024/04/19	0	0	0	107.34	0	0	0	0	0	0	0	600558	2024/04/22	A	Switzerland	BND	3.25% BD REDEEM 27/06/2027 CHF 1000		H7351PZ25	CHSSX	CHSSX	0	0	
XSWX	FER231	CH1255924412	CHF	2024/04/22	106.75	106.75	106.7	106.7	0	0	0	0	0	0	65000	7908803	2024/04/22	A	Ferring Holding SA	BND	3.25% BD REDEEM 21/04/2031 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	OCO231	CH1268922213	CHF	2024/04/22	103.5	103.5	103.5	103.5	0	0	0	0	0	0	40000	7995315	2024/04/22	A	OC Oerlikon Corporation AG, Pfaffikon	BND	3.25% BD REDEEM 02/10/2029 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	ODH19	CH0500709925	CHF	2024/04/22	99.92	99.92	99.48	99.48	0	0	0	0	0	0	60000	6109142	2024/04/22	A	Orascom Development HLD	BND	3.25% BD REDEEM 11/10/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	PB424	CH0031226134	CHF	2024/03/12	0	0	0	106.17	0	0	0	0	0	0	0	595693	2024/04/22	A	Pfandbriefbank Schweiz Hypothekarinstitute	BND	3.25% CB REDEEM 15/06/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	SCC222	CH1191066229	CHF	2023/07/21	0	0	0	93.65	0	0	0	0	0	0	0		2024/04/22	A	3.25 SCCI22 22-25		BONDS CHF DOMESTIC				CHSSX	0	0	
XSWX	SUL22	CH1223665063	CHF	2024/04/22	103.5	103.6	103.3	103.6	0	0	0	0	0	0	55000	7733647	2024/04/22	A	Sulzer AG	BND	3.35% BD REDEEM 16/11/2026 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	ATH25	CH1251030131	CHF	2024/04/15	0	0	0	108	0	0	0	0	0	0	0	7885307	2024/04/22	A	Alpiq Holding Ag	BND	3.375% BD REDEEM 29/04/2030 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	UBG222	CH1160680174	CHF	2024/04/18	0	0	0	94.4	0	0	0	0	0	0	0	7312150	2024/04/22	A	UBS AG	BND	3.375% BD REDEEM 16/02/2027 CHF 200000			CHSSX	CHSSX	0	0	
XSWX	ENA232	CH1276313280	CHF	2024/04/22	104.4	104.4	104.25	104.25	0	0	0	0	0	0	145000	8050625	2024/04/22	A	Enag Energiefinanzierungs AG	BND	3.45% BD REDEEM 06/07/2028 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	E033	CH0015803239	CHF	2024/04/12	0	0	0	124.3	0	0	0	0	0	0	0	170954	2024/04/22	A	Switzerland	BND	3.50% BD REDEEM 08/04/2033 CHF 1000		H7351PYD2	CHSSX	CHSSX	0	0	
XSWX	ZKB171	CH0361532945	CHF	2024/04/22	99.7	99.7	99.7	99.7	0	0	0	0	0	0	50000	5175521	2024/04/22	A	Zuercher Kantonalbank	BND	FXDFR NT PERPETUAL CHF 5000 - Reg S			CHSSX	CHSSX	0	0	
XSWX	AND19	CH0483762032	CHF	2024/04/22	98.99	98.99	97.5	97.5	0	0	0	0	0	0	105000	5986630	2024/04/22	A	Andermatt Swiss Alps AG	BND	3.75% BD REDEEM 09/07/2024 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	DOR22	CH1206367497	CHF	2024/04/22	105.65	105.7	105.65	105.7	0	0	0	0	0	0	35000	7633775	2024/04/22	A	dormakaba Finance AG	BND	3.75% BD REDEEM 14/10/2027 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	E98A	CH0008680370	CHF	2024/04/19	0	0	0	112.41	0	0	0	0	0	0	0	170705	2024/04/22	A	Switzerland	BND	4% BD REDEEM 08/04/2028 CHF 1000		H7351PHB5	CHSSX	CHSSX	0	0	
XSWX	E984	CH0009755197	CHF	2024/04/18	0	0	0	175.57	0	0	0	0	0	0	0	171546	2024/04/22	A	Switzerland	BND	4% NT REDEEM 06/01/2049 CHF 1000		H7351PHH2	CHSSX	CHSSX	0	0	
XSWX	FMS221	CH1232107008	CHF	2024/04/19	0	0	0	96	0	0	0	0	0	0	0	7773379	2024/04/22	A	First Swiss Mobility 2022-1 AG	BND	4% BD REDEEM 16/12/2031 CHF 100000			CHSSX	CHSSX	0	0	
XSWX	HVG141	CH0255893098	CHF	2024/04/19	0	0	0	100.95	0	0	0	0	0	0	0	4359764	2024/04/22	A	Helvetia Schweizerische Versicherungsgesellschaft AG	BND	FXDFR BD REDEEM 17/10/2044 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	RAI33	CH1251998212	CHF	2024/04/19	0	0	0	105.75	0	0	0	0	0	0	0	8015887	2024/04/22	A	Raiffeisen Schweiz Genossenschaft	BND	4% BD PERPETUAL CHF 5000			CHSSX	CHSSX	0	0	
XSWX	SR80A	CH0001207635	CHF	2013/12/19	0	0	0	15	0	0	0	0	0	0	0		2024/04/22	A	4.00 SR VAA80-05/SDL		BONDS CHF DOMESTIC				CHSSX	0	0	
XSWX	SR80B	CH0001207643	CHF	2024/04/22	0	0	0	15	0	0	0	0	0	0	0		2024/04/22	A	4.00 SR VAB80-05/SDL		BONDS CHF DOMESTIC				CHSSX	0	0	
XSWX	SR88	CH0001207569	CHF	2014/01/07	0	0	0	15	0	0	0	0	0	0	0	170899	2024/04/22	A	Sair Group	BND	FR BD REDEEM 15/02/2013 CHF 5000			CHBND	CHSSX	0	0	
XSWX	SR00	CH0010348594	CHF	2017/06/28	0	0	0	15	0	0	0	0	0	0	0		2024/04/22	A	4.25 SR 00-07   /SDL		BONDS CHF DOMESTIC				CHSSX	0	0	
XSWX	AND20	CH0553695088	CHF	2024/04/22	101.5	101.5	101.5	101.5	0	0	0	0	0	0	5000	6660775	2024/04/22	A	Andermatt Swiss Alps AG	BND	4.375% BD REDEEM 11/12/2025 CHF 5000 - REG S			CHSSX	CHSSX	0	0	
XSWX	SLH161	CH0316994653	CHF	2024/04/19	0	0	0	104.8	0	0	0	0	0	0	0	4718436	2024/04/22	A	Swiss Life AG	BND	FXDFR BD REDEEM 24/09/2046 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	FMS231	CH1239464584	CHF	2023/05/25	0	0	0	98.2	0	0	0	0	0	0	0		2024/04/22	A	4.75 FISWMOB 23-32		BONDS CHF DOMESTIC				CHSSX	0	0	
XSWX	HER23	CH1268922171	CHF	2024/04/22	104.65	104.65	104.5	104.5	0	0	0	0	0	0	55000	8015899	2024/04/22	A	Hero	BND	5% BD PERPETUAL CHF 5000	BPZR5Y9		CHSSX	CHSSX	0	0	
XSWX	SR89	CH0001207908	CHF	2022/05/06	0	0	0	12.75	0	0	0	0	0	0	0		2024/04/22	A	5.125 SR 89-03/SDL		BONDS CHF DOMESTIC				CHSSX	0	0	
XSWX	SCC231	CH1264887402	CHF	2024/04/22	0	0	0	100	0	0	0	0	0	0	0		2024/04/22	A	5.5 CCARDSW 23-26		BONDS CHF DOMESTIC				CHSSX	0	0	
XSWX	SR93	CH0000939394	CHF	2022/05/06	0	0	0	12.75	0	0	0	0	0	0	0		2024/04/22	A	5.50 SR 93-03/SDL		BONDS CHF DOMESTIC				CHSSX	0	0	
XSWX	FMS222	CH1232107016	CHF	2024/01/03	0	0	0	98	0	0	0	0	0	0	0	7773382	2024/04/22	A	First Swiss Mobility 2022-1 AG	BND	6% BD REDEEM 16/12/2031 CHF 100000			CHSSX	CHSSX	0	0	
XSWX	OMN89	CH0001168647	CHF	2024/04/22	0	0	0	0.05	0	0	0	0	0	0	0		2024/04/22	A	6 OMNI HLD 89-97/SDL		BONDS CHF DOMESTIC				CHSSX	0	0	
XSWX	SR94	CH0002818968	CHF	2022/05/06	0	0	0	12.75	0	0	0	0	0	0	0		2024/04/22	A	6.25 SR 94-02/SDL		BONDS CHF DOMESTIC				CHSSX	0	0	
XSWX	SR95	CH0003532998	CHF	2020/08/03	0	0	0	15.5	0	0	0	0	0	0	0		2024/04/22	A	6.25 SR 95-05/SDL		BONDS CHF DOMESTIC				CHSSX	0	0	
XSWX	ATH13	CH0212184037	CHF	2024/04/22	101.4	101.4	101.4	101.4	0	0	0	0	0	0	110000	4031257	2024/04/22	A	Alpiq Holding Ag	BND	FXDFR NT PERPETUAL CHF 5000			CHSSX	CHSSX	0	0	
XSWX	KIN23	CH1256577649	CHF	2024/04/15	0	0	0	99.8	0	0	0	0	0	0	0	8020054	2024/04/22	A	Kineo Finance AG	BND	6.50% BD REDEEM 01/06/2028 CHF 5000			CHSSX	CHSSX	0	0	
XSWX	FMS232	CH1239464592	CHF	2023/06/19	0	0	0	98.85	0	0	0	0	0	0	0		2024/04/22	A	6.50 FISWMOB 23-32		BONDS CHF DOMESTIC				CHSSX	0	0	
XSWX	SCC232	CH1264887410	CHF	2024/04/22	0	0	0	100.15	0	0	0	0	0	0	0		2024/04/22	A	7 CCARDSW 23-26		BONDS CHF DOMESTIC				CHSSX	0	0	
XSWX	SAN21	CH0563348744	CHF	2024/04/19	0	0	0	98.5	0	0	0	0	0	0	0	6907951	2024/04/22	A	Santhera Pharmaceuticals Holding AG	BND	7.50% BD CONVERT 17/08/2024 CHF 3375			CHSSX	CHSSX	0	0	
XSWX	ARY13	CH0200044813	CHF	2024/04/22	101.45	101.5	101.45	101.5	0	0	0	0	0	0	90000	4004385	2024/04/22	A	Aryzta AG	BND	FXDFR NT PERPETUAL CHF 5000 - Subordinate			CHSSX	CHSSX	0	0	
XSWX	ARY14	CH0253592783	CHF	2024/04/22	98.95	99	98.95	99	0	0	0	0	0	0	85000	4357222	2024/04/22	A	Aryzta AG	BND	FXDFR NT PERPETUAL CHF 5000			CHSSX	CHSSX	0	0	
XSWX	EU3272	DE000A19W2L5	EUR	2024/01/17	0	0	0	93.85	0	0	0	0	0	0	0	5456855	2024/04/22	A	ams-OSRAM AG	BND	ZC BD REDCONV 05/03/2025 EUR 200000 - Reg S			DEFSX	CHSSX	0	0	
XSWX	EUF098	CH1120418079	EUR	2024/04/22	0	0	0	100	0	0	0	0	0	0	0	6965992	2024/04/22	A	Bank Julius Baer & Co.	BND	ZC BD REDEEM 25/06/2024 EUR 100000			CHSSX	CHSSX	0	0	
XSWX	USF129	CH0438965599	USD	2024/04/22	0	0	0	100	0	0	0	0	0	0	0	5728719	2024/04/22	A	UBS Group AG	BND	ZC NT REDEEM 26/10/2048 USD 1000000			CHSSX	CHSSX	0	0	
XSWX	USF130	CH0449619078	USD	2024/04/22	0	0	0	100	0	0	0	0	0	0	0	5792142	2024/04/22	A	UBS Group AG	BND	ZC NT REDEEM 27/12/2048 USD 1000000			TWOTC	CHSSX	0	0	
XSWX	USF131	CH0449619094	USD	2024/04/22	0	0	0	100	0	0	0	0	0	0	0	5830385	2024/04/22	A	UBS Group AG	BND	ZC NT REDEEM 30/01/2049 USD 1000000			CHSSX	CHSSX	0	0	
XSWX	USF132	CH0457206792	USD	2024/04/22	0	0	0	100	0	0	0	0	0	0	0	5833569	2024/04/22	A	UBS Group AG	BND	5.35% BD REDEEM 30/01/2049 USD 1000000			CHSSX	CHSSX	0	0	
XSWX	USF138	CH0483180987	USD	2024/04/22	0	0	0	100	0	0	0	0	0	0	0	5998567	2024/04/22	A	UBS Group AG	BND	ZC NT REDEEM 27/06/2049 USD 1000000			TWOTC	CHSSX	0	0	
XSWX	UBG19	CH0506668844	USD	2024/04/22	0	0	0	100	0	0	0	0	0	0	0	6164549	2024/04/22	A	UBS Group AG	BND	ZC NT REDEEM 04/11/2049 USD 1000000			CHSSX	CHSSX	0	0	
XSWX	UBG201	CH0521617321	USD	2024/04/22	0	0	0	100	0	0	0	0	0	0	0	6321523	2024/04/22	A	UBS Group AG	BND	ZC NT REDEEM 04/03/2050 USD 1000000			TWOTC	CHSSX	0	0	
XSWX	UBG202	CH0535271214	USD	2024/04/22	0	0	0	100	0	0	0	0	0	0	0	6367114	2024/04/22	A	UBS Group AG	BND	ZC BD REDEEM 14/04/2050 USD 1000000			TWOTC	CHSSX	0	0	
XSWX	UBG203	CH0543827189	USD	2024/04/22	0	0	0	100	0	0	0	0	0	0	0	6415112	2024/04/22	A	UBS Group AG	BND	ZC BD REDEEM 27/05/2050 USD 1000000			TWOTC	CHSSX	0	0	
XSWX	UBG204	CH0547243250	USD	2024/04/22	0	0	0	100	0	0	0	0	0	0	0	6416072	2024/04/22	A	UBS Group AG	BND	ZC NT REDEEM 22/05/2050 USD 1000000			CHSSX	CHSSX	0	0	
XSWX	USF144	CH0511762046	USD	2024/04/22	0	0	0	100	0	0	0	0	0	0	0	6263356	2024/04/22	A	UBS Group AG	BND	ZC NT REDEEM 31/01/2060 USD 1000000			TWOTC	CHSSX	0	0	
XSWX	ZAR046	XS0085517661	ZAR	2024/04/22	0	0	0	74.23	0	0	0	0	0	0	0	173071	2024/04/22	A	BNG Bank N.V.	BND	ZC NT REDEEM 31/12/2025 ZAR 5000 - Ser 93		N6520PAA5	NLENA	CHSSX	0	0	
XSWX	CRS235	CH1296276178	USD	2024/04/22	0	0	0	100	0	0	0	0	0	0	0		2024/04/22	A	0 CS 23-25		BONDS NON CHF				CHSSX	0	0	
XSWX	CRS236	CH1298957049	USD	2024/04/22	0	0	0	100	0	0	0	0	0	0	0		2024/04/22	A	0 CS 23-26		BONDS NON CHF				CHSSX	0	0	
XSWX	CRS237	CH1298957056	USD	2024/04/22	0	0	0	100	0	0	0	0	0	0	0		2024/04/22	A	0 CS 23-27		BONDS NON CHF				CHSSX	0	0	
XSWX	ZAR028	XS0076085603	ZAR	2020/05/25	0	0	0	64.5	0	0	0	0	0	0	0	761308	2024/04/22	A	Deutsche Finance (Netherlands) BV	BND	ZC BD REDEEM 27/05/2027 ZAR 5000			LULSE	CHSSX	0	0	
XSWX	EU408	DE000A0B1K04	EUR	2024/04/22	0	0	0	49.95	0	0	0	0	0	0	0	243629	2024/04/22	A	Depfa Deutsche Pfandbriefbank AG	BND	ZC CB REDEEM 04/02/2025 EUR 1000			DEFSX	CHSSX	0	0	
XSWX	ZAR007	XS0078962809	ZAR	2017/06/07	0	0	0	41.83	0	0	0	0	0	0	0	137814	2024/04/22	A	Development Bank of South Africa	BND	ZC NT REDEEM 31/12/2027 ZAR 5000			LULSE	CHSSX	0	0	
XSWX	ZAR078	XS0080713497	ZAR	2014/07/31	0	0	0	52.64	0	0	0	0	0	0	0	243555	2024/04/22	A	European Bank For Reconstruction & Development	BND	ZC NT REDEEM 30/12/2027 ZAR 50000			GBLSE	CHSSX	0	0	
XSWX	ZAR081	XS0076593267	ZAR	2017/06/29	0	0	0	65.22	0	0	0	0	0	0	0	173466	2024/04/22	A	European Bank For Reconstruction & Development	BND	ZC NT REDEEM 17/06/2027 ZAR 5000			GBLSE	CHSSX	0	0	
XSWX	ZAR082	XS0074789503	ZAR	2017/11/10	0	0	0	66.74	0	0	0	0	0	0	0	242839	2024/04/22	A	European Bank For Reconstruction & Development	BND	ZC BD REDEEM 07/04/2027 ZAR 5000			CHSSX	CHSSX	0	0	
XSWX	ZAR079	XS0082826255	ZAR	2020/05/05	0	0	0	61	0	0	0	0	0	0	0	243559	2024/04/22	A	European Bank For Reconstruction & Development	BND	ZC NT REDEEM 29/12/2028 ZAR 50000			GBLSE	CHSSX	0	0	
XSWX	ZAR080	XS0084291201	ZAR	2022/05/12	0	0	0	54.1	0	0	0	0	0	0	0	243565	2024/04/22	A	European Bank For Reconstruction & Development	BND	ZC NT REDEEM 31/12/2029 ZAR 50000		29874QAH7	GBLSE	CHSSX	0	0	
